algorithm_name,run_id,Round,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,total_time_ms,total_time_s,total_energy_j,edp,collision_rate
LODS (eps=0.60),161,161,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),162,162,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),162,162,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),162,162,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),162,162,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,161,161,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),163,163,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,162,162,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),163,163,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),163,163,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),163,163,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,163,163,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),164,164,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),164,164,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),164,164,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),164,164,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,164,164,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),165,165,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),165,165,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),165,165,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),166,166,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,165,165,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),166,166,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),166,166,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),165,165,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),167,167,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),167,167,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),167,167,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,166,166,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),166,166,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),167,167,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,167,167,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),168,168,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),168,168,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),168,168,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),168,168,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),169,169,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),169,169,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),169,169,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,168,168,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.60),169,169,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),170,170,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),170,170,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,169,169,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),170,170,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),170,170,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,170,170,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),171,171,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),171,171,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),171,171,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),172,172,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),172,172,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,171,171,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.60),172,172,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),171,171,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),173,173,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),173,173,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),173,173,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),172,172,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),173,173,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,172,172,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),174,174,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),174,174,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),174,174,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),174,174,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,173,173,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),175,175,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,174,174,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),175,175,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),175,175,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),175,175,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,175,175,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),176,176,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),176,176,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),176,176,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),176,176,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,176,176,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),177,177,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),177,177,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),177,177,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),177,177,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,177,177,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),178,178,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),178,178,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),178,178,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),178,178,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,178,178,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),179,179,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),179,179,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),179,179,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),179,179,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),180,180,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),180,180,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,179,179,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),180,180,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),180,180,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),181,181,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,180,180,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),181,181,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),181,181,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),181,181,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),182,182,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,181,181,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),182,182,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),182,182,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),182,182,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),183,183,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),183,183,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,182,182,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),183,183,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),183,183,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,183,183,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),184,184,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),184,184,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),184,184,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),184,184,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),185,185,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),185,185,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,184,184,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),185,185,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),185,185,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),186,186,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,185,185,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),186,186,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),186,186,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),186,186,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,186,186,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),187,187,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),187,187,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),187,187,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),187,187,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),188,188,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,187,187,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),188,188,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),188,188,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),188,188,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),189,189,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,188,188,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),189,189,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),189,189,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),189,189,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),190,190,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,189,189,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),190,190,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),190,190,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),190,190,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),191,191,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),191,191,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),191,191,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,190,190,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.60),191,191,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),192,192,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,191,191,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),192,192,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),192,192,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),192,192,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),193,193,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),193,193,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,192,192,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),193,193,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),193,193,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),194,194,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),194,194,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),194,194,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,193,193,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.40),194,194,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),195,195,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),195,195,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),195,195,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),195,195,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,194,194,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
Fixed-Robust,195,195,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),196,196,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),196,196,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),196,196,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),196,196,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),197,197,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,196,196,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
